,link,name,rating,address,services,payment,atmosphere,spoken_lang
10,https://eatigo.com/sg/singapore/en/r/kan-sushi-robertson-quay-5007368,Kan Sushi @ Robertson Quay,4 Stars,"['30\xa0Robertson Quay, #01-04, Singapore 238251']","['Child Friendly', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'Family', 'Business Meetings', 'After Work Drinks', 'City View', 'Family Friendly']",['English']
11,https://eatigo.com/sg/singapore/en/r/kanpai-izakaya-and-bar-2553,Kanpai Izakaya and Bar,3.8 Stars,['40 Lorong Mambong Singapore 277695 '],"['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Al Fresco']","['English', 'Chinese']"
12,https://eatigo.com/sg/singapore/en/r/khantha-s-kitchen-2715,Khantha's Kitchen,3.9 Stars,"['10 Anson Road, #02-35/36/37, International Plaza, Singapore 079903']","['parking (chargeable)', 'Private Dining Area', 'Air Conditioning', 'Wheelchair Access']",['NETS'],"['Casual Dining', 'Business Meetings', 'Family Friendly', 'Large Parties (>12)', 'Private Functions']","['English', 'Malay', 'Tamil', 'Chinese']"
13,https://eatigo.com/sg/singapore/en/r/kin-kao-mai-thai-restaurant-5007391,Kin Kao Mai Thai Restaurant,4 Stars,"['50 Punggol East, Singapore 828824']","['WiFi', 'Parking']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Al Fresco']","['English', 'Chinese']"
14,https://eatigo.com/sg/singapore/en/r/kin-d-thai-restaurant-bar-5006570,Kin-D Thai Restaurant & Bar,4 Stars,"['35 Circular Road, Singapore 049391']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
15,https://eatigo.com/sg/singapore/en/r/kind-kones-5005852,Kind Kones,4.8 Stars,"['B1-27, Forum The Shopping Mall, 583 Orchard Rd, 238884']","['WiFi', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']",['English']
16,https://eatigo.com/sg/singapore/en/r/king-of-hotpot-5006746,King of HotPot,4.5 Stars,"['681 Punggol Drive, Oasis Terraces, #04-02/03, Singapore 820681']","['Alcoholic Drinks Available', 'Air Conditioning', 'Indoor dining']","['Master Card', 'Visa', 'NETS']","['Cozy', 'Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
17,https://eatigo.com/sg/singapore/en/r/king-ohmii-5004532,King Ohmii,3.8 Stars,"['294 River Valley Road, Singapore 238335']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Al Fresco']","['English', 'Chinese']"
18,https://eatigo.com/sg/singapore/en/r/king-s-laksa-steamboat-5003500,King's Laksa Steamboat,4.1 Stars,"['17 Teck Chye Terrace, Singapore 545724']","['Child Friendly', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly', 'All day dining']","['English', 'Chinese']"
19,https://eatigo.com/sg/singapore/en/r/kingdom-korean-bbq-5000380,Kingdom Korean BBQ,4 Stars,"['3 Northpoint Drive, #01-01 Yishun Town Square, Singapore 768020']",['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
20,https://eatigo.com/sg/singapore/en/r/kintamani-indonesian-restaurant-furama-riverfront-1772,Kintamani Indonesian Restaurant @ Furama Riverfront,4.2 Stars,"['405 Havelock Road, Furama Riverfront Singapore, Singapore 169633']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']",['English']
21,https://eatigo.com/sg/singapore/en/r/kinzan-ya-5005648,Kinzan-Ya,4 Stars,"['18 Tai Seng St, #01-33, Singapore 539775']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa', 'NETS']",['Casual Dining'],['English']
22,https://eatigo.com/sg/singapore/en/r/knicker-bockers-shaw-house-5000859,Knicker+Bockers @ Shaw House,4.2 Stars,"['350 Orchard Road, Shaw House, #04-00, Singapore 238868']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']",['English']
23,https://eatigo.com/sg/singapore/en/r/knn-mookata-5004994,KNN Mookata,4.6 Stars,"['31 Kelantan Lane Singapore, Singapore 208654']",['parking (chargeable)'],['Cash Only'],"['Casual Dining', 'Family']","['English', 'Chinese']"
24,https://eatigo.com/sg/singapore/en/r/kopi-tiam-swissotel-the-stamford-5003570,Kopi Tiam @ Swissôtel The Stamford,3.9 Stars,"['2 Stamford Road, Swissotel The Stamford , Singapore 178882 ']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)', 'Private Functions', 'Kids Friendly']",['English']
25,https://eatigo.com/sg/singapore/en/r/korean-fusion-bbq-1705,Korean Fusion BBQ,4.1 Stars,"['5 Dunlop street, #02-00, Singapore 209335']","['WiFi', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Family Friendly']",['English']
26,https://eatigo.com/sg/singapore/en/r/kurry-korner-2561,Kurry Korner,4.2 Stars,"['417 River Valley Road, Singapore 248316']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Romantic Dates']","['English', 'Tamil']"
27,https://eatigo.com/sg/singapore/en/r/kwee-zeen-sofitel-singapore-sentosa-resort-spa-2821,Kwee Zeen @ Sofitel Singapore Sentosa Resort & Spa,4 Stars,"['2 Bukit Manis Road Sentosa, Singapore 099891']","['WiFi', 'parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'Wallet']","['Casual Dining', 'Business Meetings', 'Romantic Dates', 'Private Functions', 'Quiet Dinner', 'Al Fresco']","['English', 'Malay', 'Tamil', 'Chinese']"
28,https://eatigo.com/sg/singapore/en/r/kyuu-by-shunsui-3189,KYUU By Shunsui,4.8 Stars,"['29 Keong Saik Road, Singapore 089136']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Romantic Dates', 'After Work Drinks', 'Fine Dining']","['English', 'Japanese', 'Chinese']"
29,https://eatigo.com/sg/singapore/en/r/la-jiang-shan-hotpot-La-Jiang-Shan-Xuan-Zhuan-Xiao-Huo-Guo--3243,La Jiang Shan Hotpot 辣姜山旋转小火锅,4.6 Stars,"['35 Selegie Rd #01-06 Parklane Shopping Mall, Singapore 188307']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
30,https://eatigo.com/sg/singapore/en/r/la-nonna-holland-village-2682,La Nonna @ Holland Village,4.6 Stars,['26/26B Lorong Mambong Singapore 277685'],['Air Conditioning'],"['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Al Fresco']",['English']
31,https://eatigo.com/sg/singapore/en/r/la-salsa-kitchen-bar-5001036,La Salsa Kitchen & Bar,4.4 Stars,"['11 Dempsey Road, Singapore 249673']","['Child Friendly', 'Live Band', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly', 'Large Parties (>12)', 'Live music']",['English']
32,https://eatigo.com/sg/singapore/en/r/lady-cake-boss-5005947,Lady Cake Boss,4.7 Stars,"['421 Ang Mo Kio Ave 10, #01-1163, Singapore 560421']","['parking (chargeable)', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
33,https://eatigo.com/sg/singapore/en/r/lanza-rote-5007117,Lanza Rote,4 Stars,"['1 North Bridge Road #B1-11, Singapore 179094']","['Accept Credit Cards', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['After Work Drinks', 'City View', 'Relaxed', 'All day dining', 'desserts']","['English', 'Chinese']"
34,https://eatigo.com/sg/singapore/en/r/lao-huo-guo-5007205,Lao Huo Guo,4 Stars,"['Blk 350 Jurong East Ave 1 #01-1233, Singapore 600350']","['Air Conditioning', 'Indoor dining']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['Chinese']
35,https://eatigo.com/sg/singapore/en/r/lao-xiang-lou-5006280,Lao Xiang Lou,4 Stars,"['99 Geylang Road, Singapore 389208']","['WiFi', 'parking (chargeable)', 'Air Conditioning']",['NETS'],"['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
36,https://eatigo.com/sg/singapore/en/r/latest-recipe-le-meridien-singapore-sentosa-2131,"Latest Recipe @ Le Méridien Singapore, Sentosa",3.9 Stars,"['23 Beach View, Le Meridien Singapore, Sentosa, Singapore 098679']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings']","['English', 'Chinese']"
37,https://eatigo.com/sg/singapore/en/r/lazy-lizard-sixth-avenue-5004752,Lazy Lizard @ Sixth Avenue,3.8 Stars,['2 Sixth Ave Singapore 276470'],['Air Conditioning'],"['American Express', 'Master Card', 'Visa']","['After Work Drinks', 'Private Functions']","['English', 'Chinese']"
38,https://eatigo.com/sg/singapore/en/r/lazy-lizard-the-promenade-5004730,Lazy Lizard @ The Promenade,4.6 Stars,"['The Promenade @ Pelikat, 183 Jalan Pelikat #01-20, Singapore 537643']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
39,https://eatigo.com/sg/singapore/en/r/lazy-lizard-newest-5003068,Lazy Lizard NEWest,4.7 Stars,['1 West Coast Drive #01-85/86 Singapore 128020'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
40,https://eatigo.com/sg/singapore/en/r/le-noir-marina-bay-sands-5004728,Le Noir @ Marina Bay Sands,3.3 Stars,"['The Shoppes at Marina Bay Sands, 2 Bayfront Avenue, #01-84 , Singapore 018972']","['Live Band', 'WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'City View']","['English', 'Chinese']"
41,https://eatigo.com/sg/singapore/en/r/legacy-seafood-3484,Legacy Seafood,3.8 Stars,"['10 Science Centre Road, #01-23, Singapore 609079']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
42,https://eatigo.com/sg/singapore/en/r/lemon-herbs-rotisserie-5003332,Lemon & Herbs Rotisserie,3.7 Stars,"['UE Bizhub East ( North Office Tower ) 6 Changi Business Park Ave 1 #01-34 , Singapore 486017']","['Child Friendly', 'Air Conditioning', 'Indoor dining']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Friendly']",['English']
43,https://eatigo.com/sg/singapore/en/r/li-ji-chuan-chuan-xiang-Li-Ji-Chuan-Chuan-Xiang--5002127,Li Ji Chuan Chuan Xiang 李记串串香,2.7 Stars,"['76 Prinsep Street, Singapore 188663']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']",['Casual Dining'],['Chinese (Simplified)']
44,https://eatigo.com/sg/singapore/en/r/lime-restaurant-at-parkroyal-collection-pickering-singapore-2244,"Lime Restaurant at PARKROYAL COLLECTION Pickering, Singapore",4.3 Stars,"['3 Upper Pickering Street, Singapore 058289']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Business Meetings', 'City View', 'Family Friendly']","['English', 'Chinese']"
45,https://eatigo.com/sg/singapore/en/r/lin-rooftop-bar-5005724,Lin Rooftop Bar,4 Stars,"['50 Tiong Bahru Road, Link Hotel, Level R, Singapore 168733']","['WiFi', 'Parking', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'After Work Drinks']","['English', 'Malay', 'Chinese']"
46,https://eatigo.com/sg/singapore/en/r/little-hanoi-5004162,Little Hanoi,4.2 Stars,['51 Telok Ayer Street Singapore 048441'],"['Accept Credit Cards', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Outdoor', 'Relaxed']",['English']
47,https://eatigo.com/sg/singapore/en/r/little-ice-cream-kafe-5005432,Little Ice Cream Kafe,4 Stars,"['258 Tanjong Katong Road, Singapore 437046']","['WiFi', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
48,https://eatigo.com/sg/singapore/en/r/little-lazy-lizard-5005275,Little Lazy Lizard,4.6 Stars,"['789 Bukit Timah Road , Singapore 269763']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
49,https://eatigo.com/sg/singapore/en/r/lobby-lounge-crowne-plaza-changi-airport-5000706,Lobby Lounge @ Crowne Plaza Changi Airport,4.2 Stars,['75 Airport Boulevard Singapore 819664'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'Business Meetings', 'Romantic Dates', 'After Work Drinks', 'Quiet Dinner']","['English', 'Chinese']"
