,link,name,rating,address,services,payment,atmosphere,spoken_lang
120,https://eatigo.com/sg/singapore/en/r/healthy-fat-boy-5006331,Healthy Fat Boy,4.6 Stars,"[' 21 Fernvale Road,  #01-04, Singapore 79763']","['Child Friendly', 'parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']",['Cash Only'],"['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
121,https://eatigo.com/sg/singapore/en/r/hermano-by-sleeping-giants-5005132,Hermano by Sleeping Giants,3.3 Stars,"['18 Circular Road , Singapore 049374']","['Accept Credit Cards', 'WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Large Parties (>12)', 'Al Fresco']","['English', 'Chinese']"
122,https://eatigo.com/sg/singapore/en/r/high-steaks-5001082,High Steaks,4.3 Stars,['1030 Sembawang Road Singapore 758501'],"['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
123,https://eatigo.com/sg/singapore/en/r/hitoyoshi-yoshi-sushi-5005735,Hitoyoshi Yoshi Sushi,4.4 Stars,"['1 Maritime Square HarbourFront Centre, #01, 76A, Singapore 099253']","['Child Friendly', 'Accept Credit Cards', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'All day dining', 'Kids Friendly']","['English', 'Chinese']"
124,https://eatigo.com/sg/singapore/en/r/hot-stones-steak-seafood-652,Hot Stones Steak & Seafood,4.3 Stars,"['3D River Valley Road, #01-06, Shophouse row, Singapore 179023']",['parking (chargeable)'],"['Master Card', 'Visa']","['Riverside', 'After Work Drinks', 'Family Friendly']",['English']
125,https://eatigo.com/sg/singapore/en/r/hsy3-bistro-pub-5002854,HSY3 Bistro Pub,4 Stars,"['48 Circular Road, Singapore 049403']",['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks']","['English', 'Chinese']"
126,https://eatigo.com/sg/singapore/en/r/hua-ting-steamboat-claymore-connect-1908,Hua Ting Steamboat @ Claymore Connect,4.4 Stars,"['442 Orchard Road, Mezzanine Level #01-08, Claymore Connect, Singapore 238879']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa']","['Business Meetings', 'Family Friendly']",['English']
127,https://eatigo.com/sg/singapore/en/r/hunan-traditional-cuisine-Mi-Si-Xiang-Cai-Guan--5004718,Hunan Traditional Cuisine 密斯湘菜館,4.2 Stars,['8/9/10 Mosque Street Singapore 059488'],"['Accept Credit Cards', 'WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
128,https://eatigo.com/sg/singapore/en/r/hungry-thai-5005733,Hungry Thai,4 Stars,"['73A Ayer Rajah Crescent, #01-28 Timbre+, , Singapore 139957']","['Live Band', 'parking (chargeable)']","['American Express', 'Master Card', 'Visa', 'NETS']",['Casual Dining'],"['English', 'Chinese']"
129,https://eatigo.com/sg/singapore/en/r/i-m-kim-junior-korean-bbq-army-stew-buffet-scape-2355,I'm Kim Junior - Korean BBQ & Army Stew Buffet @ *SCAPE,4.5 Stars,"['2 Orchard Link, *Scape, #03-01, Singapore 237978']",['Air Conditioning'],"['Master Card', 'Visa']","['Family Friendly', 'Kids Friendly']",['English']
130,https://eatigo.com/sg/singapore/en/r/i-m-kim-korean-bbq-sota-2570,I'm Kim Korean BBQ @ SOTA,4.3 Stars,['School of the Arts: 1 Zubir Said Drive #01-04 Singapore 227968'],['Air Conditioning'],"['Master Card', 'Visa']",['Family Friendly'],"['English', 'Chinese']"
131,https://eatigo.com/sg/singapore/en/r/ice-edge-cafe-3400,Ice Edge Cafe,4.5 Stars,"['2 Kovan Road, #01-10 Simon Plaza, Singapore 548008']",['Air Conditioning'],"['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
132,https://eatigo.com/sg/singapore/en/r/ice-fork-5004947,Ice Fork,4.4 Stars,"['Funan, 107 North Bridge Road, #B2-K09 , Singapore 179105']","['parking (chargeable)', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'Family Friendly']","['English', 'Malay', 'Chinese']"
133,https://eatigo.com/sg/singapore/en/r/in-piazza-italian-restaurant-pizzeria-5000489,In Piazza Italian Restaurant & Pizzeria,4.4 Stars,"['28 Stevens Road #01-04/05, Singapore 257878']","['Live Band', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Romantic Dates']","['English', 'Malay', 'Chinese']"
134,https://eatigo.com/sg/singapore/en/r/indian-curry-house-east-coast-1917,Indian Curry House @ East Coast,3 Stars,"['27 Upper East Coast Road,  Singapore 455211']",['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Large Parties (>12)']","['English', 'Tamil']"
135,https://eatigo.com/sg/singapore/en/r/indian-house-costa-rhu-5007350,Indian House Costa Rhu,4 Stars,"['7 Rhu Cross #01-02 Costa Rhu, Singapore 437435']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Friendly', 'City View']",['English']
136,https://eatigo.com/sg/singapore/en/r/indian-tandoor-east-village-5004082,Indian Tandoor @ East Village,4.2 Stars,['East Village 430 Upper Changi Road 01-65 Singapore 487048 '],"['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Cash Only', 'Diners', 'NETS']","['Family Friendly', 'Fine Dining', 'Private Functions']","['English', 'Tamil']"
137,https://eatigo.com/sg/singapore/en/r/indline-5002656,Indline,3 Stars,"['28 Keong Saik Road, Singapore 089135']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']",['English']
138,https://eatigo.com/sg/singapore/en/r/indochili-science-park-3228,IndoChili @ Science Park,4.3 Stars,"['2 Science Park Drive #01-09, Ascent / Savourworld, Singapore 118222']","['parking (chargeable)', 'Halal Certified Restaurant']","['Master Card', 'Visa', 'NETS']",['Casual Dining'],['English']
139,https://eatigo.com/sg/singapore/en/r/indochili-tanjong-pagar-centre-1586,IndoChili @ Tanjong Pagar Centre,4.3 Stars,"['7 Wallich Street, B1-03, Tanjong Pagar Centre,  Singapore 078884']","['parking (chargeable)', 'Halal Certified Restaurant']","['Master Card', 'Visa', 'NETS']",['Casual Dining'],['English']
140,https://eatigo.com/sg/singapore/en/r/indochili-zion-road-1587,IndoChili @ Zion Road,4.2 Stars,"['54 Zion Road, Singapore 247779']","['parking (chargeable)', 'Halal Certified Restaurant']","['Master Card', 'Visa', 'NETS']",['Casual Dining'],['English']
141,https://eatigo.com/sg/singapore/en/r/iron-nori-5005617,Iron Nori,4.2 Stars,"['9 Jalan Wangi Singapore, Singapore 349354']","['WiFi', 'Private Dining Area', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
142,https://eatigo.com/sg/singapore/en/r/issho-izakaya-707,issho izakaya,4.5 Stars,['1 Stadium Place #01-13/K5 Kallang Wave @ Sports Hub Singapore 397628'],['parking (chargeable)'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'Family Friendly']",['English']
143,https://eatigo.com/sg/singapore/en/r/istanblue-turkish-meze-grill-1830,IstanBlue Turkish Meze & Grill,4.4 Stars,"['17 Baghdad Street, Singapore 199656']","['Child Friendly', 'WiFi', 'Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Private Functions']",['English']
144,https://eatigo.com/sg/singapore/en/r/istanbul-turkish-restaurant-2500,Istanbul Turkish Restaurant,3.8 Stars,"['25 Baghdad Street, Singapore 199664']","['WiFi', 'Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Al Fresco']","['English', 'Malay', 'Turkish']"
145,https://eatigo.com/sg/singapore/en/r/j65-hotel-jen-tanglin-1760,J65 @ Hotel Jen Tanglin,4.2 Stars,"['1A Cuscaden Road, Singapore 249716']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Wallet', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
146,https://eatigo.com/sg/singapore/en/r/jag-wine-2678,Jag Wine,4.5 Stars,"['384 East Coast Road, Singapore 428988']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'After Work Drinks']","['English', 'Malay', 'Chinese']"
147,https://eatigo.com/sg/singapore/en/r/jd-s-underground-5005583,JD's Underground,4 Stars,"['401 MacPherson Rd, #B1-01/02/03 Macpherson Mall, Singapore 368125']","['Live Band', 'Dance Floor', 'WiFi', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'After Work Drinks', 'Family Friendly', 'Large Parties (>12)', 'Live music', 'Al Fresco']","['English', 'Chinese']"
148,https://eatigo.com/sg/singapore/en/r/ji-pin-xiang-5007201,Ji Pin Xiang,4 Stars,"['Blk 350, Jurong East Ave 1, #01-1233, Singapore 600350']","['Air Conditioning', 'Indoor dining']",['Cash Only'],"['Cozy', 'Casual Dining']",['Chinese']
149,https://eatigo.com/sg/singapore/en/r/jia-xiang-Jia-Xiang-specialty-nasi-lemak-and-claypot-fish-head-5006478,Jia Xiang (家乡) Specialty Nasi Lemak and Claypot Fish Head,4 Stars,"['21 Jalan Besar , Singapore 208793']","['Child Friendly', 'WiFi', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Family Friendly', 'All day dining']","['English', 'Malay', 'Chinese']"
