,link,name,rating,address,services,payment,atmosphere,spoken_lang
33,https://eatigo.com/sg/singapore/en/r/the-go-gi-jip-5006332,The Go Gi Jip,4.4 Stars,"['72 Tanjong Pagar Road, Singapore 088493']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']",['English']
34,https://eatigo.com/sg/singapore/en/r/the-good-trio-jcube-1144,The Good Trio @ JCube,4.3 Stars,"['2 Jurong East Central 1, #01-17 JCube, Singapore 609731']",['parking (chargeable)'],"['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
35,https://eatigo.com/sg/singapore/en/r/the-grumpy-bear-bukit-timah-2785,The Grumpy Bear @ Bukit Timah,3.2 Stars,"['1 Jalan Anak Bukit, #02-01B Bukit Timah Plaza Singapore 588996']","['Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'Cash Only']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Malay', 'Chinese']"
36,https://eatigo.com/sg/singapore/en/r/the-grumpy-bear-thomson-plaza-1855,The Grumpy Bear @ Thomson Plaza,3.6 Stars,"['301 Upper Thomson Road, #02-10, Thomson Plaza, Singapore 574408']","['parking (chargeable)', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Business Meetings', 'Family Friendly']",['English']
37,https://eatigo.com/sg/singapore/en/r/the-grumpy-bear-cafe-kebun-baru-community-club-3409,The Grumpy Bear Café @ Kebun Baru Community Club,3.6 Stars,['216 Ang Mo Kio Avenue 4 Kebun Baru Community Club Singapore 569897'],"['Al fresco / Outdoor Seating', 'parking (chargeable)']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
38,https://eatigo.com/sg/singapore/en/r/the-jolly-roger-5005756,The Jolly Roger,4.8 Stars,"['15 Chu Lin Road Singapore, Singapore 669907']","['WiFi', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'Family Friendly', 'Kids Friendly']",['English']
39,https://eatigo.com/sg/singapore/en/r/the-landmark-5005287,The Landmark,3.7 Stars,"['390 Victoria Street, Village Hotel Bugis, #05-01 , Singapore 188061']","['Accept Credit Cards', 'Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly', 'Al Fresco']","['English', 'Chinese']"
40,https://eatigo.com/sg/singapore/en/r/the-masons-table-5005555,The Masons Table,4.7 Stars,"['23A Coleman Street, Singapore 179806']",['Air Conditioning'],['NETS'],"['Casual Dining', 'Quiet Dinner']",['English']
41,https://eatigo.com/sg/singapore/en/r/the-mix-bar-5005435,The Mix Bar,4.3 Stars,"['107 North Bridge Rd, Funan IT Mall, #01-20, Singapore 179105']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'After Work Drinks']","['English', 'Chinese']"
42,https://eatigo.com/sg/singapore/en/r/the-open-grill-5005703,The Open Grill,4 Stars,"['11 Unity Street, Robertson Walk, #01-17, Singapore 237995']","['WiFi', 'parking (chargeable)', 'Wheelchair Access']","['Master Card', 'Visa']","['After Work Drinks', 'Family Friendly', 'Al Fresco']","['English', 'Chinese']"
43,https://eatigo.com/sg/singapore/en/r/the-orchard-cafe-orchard-hotel-1566,The Orchard Café @ Orchard Hotel,4.3 Stars,"['442 Orchard Rd, Lobby Level, Singapore 238879']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet']","['Business Meetings', 'Family Friendly']",['English']
44,https://eatigo.com/sg/singapore/en/r/the-penny-black-victorian-london-pub-3381,The Penny Black Victorian London Pub,3.7 Stars,['26/27 Boat Quay Singapore 049817'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Al Fresco']",['English']
45,https://eatigo.com/sg/singapore/en/r/the-pizza-makers-5000714,The Pizza Makers,3.2 Stars,"['293\xa0Lorong 6 Toa Payoh,\xa0#03-03\xa0SAFRA Clubhouse, Singapore 319387']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks']","['English', 'Chinese']"
46,https://eatigo.com/sg/singapore/en/r/the-public-house-3049,The Public House,3.8 Stars,['42 Circular Road Singapore 049398'],['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Al Fresco']",['English']
47,https://eatigo.com/sg/singapore/en/r/the-ranch-3028,The Ranch,4.5 Stars,"['71 Lorong 27 Geylang,  Singapore 388191']","['Accept Credit Cards', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'After Work Drinks']","['English', 'Chinese']"
48,https://eatigo.com/sg/singapore/en/r/the-reading-room-5000453,The Reading Room,4.4 Stars,"['19 Bukit Pasoh Road, Singapore 089833']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'Family Friendly', 'Quiet Dinner']","['English', 'Chinese']"
49,https://eatigo.com/sg/singapore/en/r/the-red-crab-5007653,The Red Crab,4 Stars,"['180 Albert Street, Village Hotel Albert Court, #01-09, Singapore 189971']","['Accept Credit Cards', 'Air Conditioning']","['Master Card', 'Visa']","['After Work Drinks', 'Large Parties (>12)']","['English', 'Chinese']"
50,https://eatigo.com/sg/singapore/en/r/the-square-furama-1770,The Square @ Furama,3.8 Stars,"['405 Havelock Road, Furama Riverfront Singapore, Singapore 169633']",['Air Conditioning'],"['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
51,https://eatigo.com/sg/singapore/en/r/the-square-novotel-singapore-clarke-quay-1177,The Square @ Novotel Singapore Clarke Quay,4.1 Stars,"['177A River Valley Road, Level 7 Liang Court, Singapore 179031']",['parking (chargeable)'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']",['English']
52,https://eatigo.com/sg/singapore/en/r/the-stamford-brasserie-swissotel-the-stamford-5003572,The Stamford Brasserie @ Swissôtel The Stamford,4.1 Stars,"['2 Stamford Road, Swissotel the Singapore , Singapore 178882']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'Business Meetings', 'After Work Drinks', 'Family Friendly', 'Private Functions']",['English']
53,https://eatigo.com/sg/singapore/en/r/the-straits-people-cafe-tsp-5005999,The Straits People Cafe TSP,4.4 Stars,"['1 Pemimpin Drive, #01-02, Singapore 576151']",['Air Conditioning'],['Cash Only'],"['Cozy', 'Casual Dining', 'Family Friendly', 'Hearty Breakfast', 'Kids Friendly']",['English']
54,https://eatigo.com/sg/singapore/en/r/the-vibez-bar-5004118,The Vibez Bar,4.3 Stars,"['259 Outram Road Level 1, Singapore 169056']","['Accept Credit Cards', 'Alcoholic Drinks Available', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Cozy', 'Casual Dining', 'After Work Drinks']",['English']
55,https://eatigo.com/sg/singapore/en/r/the-white-rocket-2668,The White Rocket,4 Stars,"['5 Stanley Street, Singapore 068724']",['parking (chargeable)'],"['American Express', 'Master Card', 'Visa']","['After Work Drinks', 'Al Fresco']","['English', 'Chinese']"
56,https://eatigo.com/sg/singapore/en/r/the-wicked-garlic-clifford-centre-5004281,The Wicked Garlic @ Clifford Centre,4.4 Stars,"['24 Raffles Place, #02-02 Clifford Centre, Singapore 048621']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Malay']"
57,https://eatigo.com/sg/singapore/en/r/the-wicked-garlic-international-plaza-5004230,The Wicked Garlic @ International Plaza,4.1 Stars,"['10 Anson Road, #01-37 , Singapore 079903']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Malay']"
58,https://eatigo.com/sg/singapore/en/r/the-windmill-cafe-and-bar-5007705,The Windmill Cafe and Bar,4 Stars,"['3 Lorong Liput , Holland Piazza, #01-02, Singapore 277725']","['Al fresco / Outdoor Seating', 'parking (chargeable)']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Al Fresco']",['English']
59,https://eatigo.com/sg/singapore/en/r/the-winery-tapas-bar-5001611,The Winery Tapas Bar,4.1 Stars,"['30 Victoria Street, #B1-05, Chijmes']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa']","['Romantic Dates', 'After Work Drinks', 'Al Fresco']",['English']
60,https://eatigo.com/sg/singapore/en/r/the-world-of-whisky-le-meridien-singapore-sentosa-2133,"The World of Whisky @ Le Méridien Singapore, Sentosa",4 Stars,"['23 Beach View, Le Meridien Singapore, Sentosa, Singapore 098679']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Business Meetings', 'After Work Drinks']","['English', 'Chinese']"
61,https://eatigo.com/sg/singapore/en/r/thirsty4balls-5007418,Thirsty4balls,4 Stars,"['The Cathay, 2 Handy Road, #04-12 to 17, Singapore 229233']","['Child Friendly', 'WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Cozy', 'Casual Dining', 'Large Parties (>12)']",['English']
62,https://eatigo.com/sg/singapore/en/r/three-degree-cafe-5001085,Three Degree Cafe,4.5 Stars,"['11 Slim Barracks Rise, #03-02 NTU Alumni Club, Singapore 138664']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
63,https://eatigo.com/sg/singapore/en/r/three-s-a-crowd-5001837,Three's A Crowd,4.4 Stars,"['Block 802 Tampines Ave 4,  #01-11, Singapore 520802']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']",['English']
64,https://eatigo.com/sg/singapore/en/r/tian-bao-szechuan-kitchen-5005945,Tian Bao Szechuan Kitchen,4.3 Stars,"['17 Petir Road, Hillion Mall, #01-15/16, Singapore 678278']","['WiFi', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
65,https://eatigo.com/sg/singapore/en/r/tien-court-restaurant-copthorne-king-s-hotel-5001643,Tien Court Restaurant @ Copthorne King's Hotel,4.4 Stars,['403 Havelock Road'],"['WiFi', 'Private Dining Area', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners']","['Family Friendly', 'Large Parties (>12)', 'Private Functions']","['English', 'Chinese (Simplified)']"
66,https://eatigo.com/sg/singapore/en/r/tiffany-cafe-restaurant-1831,Tiffany Cafe & Restaurant,4.1 Stars,"['Furama City Centre, 60 Eu Tong Sen Street, Singapore 059804']","['parking (chargeable)', 'Halal Certified Restaurant']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)', 'Private Functions']",['English']
67,https://eatigo.com/sg/singapore/en/r/tims-bones-n-barrels-5000137,Tims Bones 'N Barrels,4.5 Stars,"['275 Thomson Road, #01-02 Novena Regency, Singapore 307645']",['Air Conditioning'],"['Master Card', 'Visa']","['Casual Dining', 'After Work Drinks']","['English', 'Chinese']"
68,https://eatigo.com/sg/singapore/en/r/tims-restaurant-cafe-5000899,Tims Restaurant & Café,4.3 Stars,['Block 95 Lorong 4 Toa Payoh #01-52 Singapore 310095'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Cash Only', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
69,https://eatigo.com/sg/singapore/en/r/tocha-bistro-3342,Tocha Bistro,4.5 Stars,"['500 Jalan Sultan, #01-20 Hotel  Boss, Singapore 199020']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet', 'NETS']","['Casual Dining', 'After Work Drinks', 'Al Fresco']","['English', 'Malay', 'Chinese']"
70,https://eatigo.com/sg/singapore/en/r/tokidon-3421,Tokidon,4.3 Stars,"['16 Raffles Quay #B1-33 Hong Leong Building, Singapore 048581']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks']",['English']
71,https://eatigo.com/sg/singapore/en/r/tom-dick-hillary-s-5006367,"Tom, Dick & Hillary's",4 Stars,"['11 Mosque Street #01-01, Singapore 059491']","['Accept Credit Cards', 'WiFi', 'Alcoholic Drinks Available', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
72,https://eatigo.com/sg/singapore/en/r/tong-fu-ju-sichuan-restaurant-1662,Tong Fu Ju Sichuan Restaurant,4.8 Stars,"['50 Boat Quay, Singapore 049839']",['parking (chargeable)'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']","['English', 'Chinese']"
73,https://eatigo.com/sg/singapore/en/r/torio-japanese-restaurant-5001447,Torio Japanese Restaurant,4.7 Stars,"['10 Gemmill Lane, Singapore 069251']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'Quiet Dinner']","['English', 'Chinese']"
74,https://eatigo.com/sg/singapore/en/r/tortuga-tapas-bar-bistro-5005171,Tortuga Tapas Bar & Bistro,4.6 Stars,"['95 East Coast Road, Singapore 428793 ']","['WiFi', 'Private Dining Area', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Private Functions']",['English']
75,https://eatigo.com/sg/singapore/en/r/trattoria-italian-kitchen-2546,Trattoria Italian Kitchen,4.6 Stars,['313 ORCHARD ROAD #01-16- 18 313 @ SOMERSET SINGAPORE\xa0238895'],"['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Wallet']","['Casual Dining', 'After Work Drinks', 'Family Friendly']",['English']
76,https://eatigo.com/sg/singapore/en/r/trunk-bar-bistro-5003000,Trunk Bar & Bistro,4.2 Stars,"['387 Balestier Road, Singapore 329795']",['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Tamil', 'Chinese']"
77,https://eatigo.com/sg/singapore/en/r/try-again-by-sleeping-giants-5007115,Try Again by Sleeping Giants,4 Stars,"['17 Circular Road, Singapore 049373']","['Accept Credit Cards', 'Alcoholic Drinks Available', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Large Parties (>12)', 'Al Fresco']",['English']
78,https://eatigo.com/sg/singapore/en/r/tuk-tuk-cha-bistro-bedok-point-5001976,Tuk Tuk Cha Bistro @ Bedok Point,4.5 Stars,"['799 New Upper Changi Road, #02-32/34  Bedok Point, Singapore 467351 ']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa']",['Casual Dining'],"['English', 'Chinese']"
79,https://eatigo.com/sg/singapore/en/r/twenty-grammes-5000431,Twenty Grammes,3.9 Stars,"['753 North Bridge Road, #01- 01, Singapore 198721']","['WiFi', 'parking (chargeable)', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'desserts', 'Kids Friendly']","['English', 'Malay', 'Chinese']"
80,https://eatigo.com/sg/singapore/en/r/two-bakers-serangoon-5005549,Two Bakers @ Serangoon,4.5 Stars,"['9 Teck Chye Terrace, Singapore 545720 ']","['Accept Credit Cards', 'WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Cozy', 'Casual Dining', 'Business Meetings', 'Family Friendly', 'Intimate']","['English', 'Chinese']"
81,https://eatigo.com/sg/singapore/en/r/udon-komadori-5007487,Udon Komadori,4 Stars,"['47 Bencoolen St, Hotel Bencoolen, #01-02Singapore, Singapore 189626Singapore']","['parking (chargeable)', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
82,https://eatigo.com/sg/singapore/en/r/uma-uma-ramen-forum-the-shopping-mall-2639,Uma Uma Ramen @ Forum The Shopping Mall,3.9 Stars,"['583 Orchard Road, #01- 41/42/43 Forum The Shopping Mall, Singapore 238884']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']",['Family Friendly'],"['English', 'Chinese']"
