,link,name,rating,address,services,payment,atmosphere,spoken_lang
10,https://eatigo.com/sg/singapore/en/r/abv-southbridge-1215,abV @ Southbridge,4.2 Stars,"['210 South Bridge Road, Singapore 058759']","['Live Band', 'WiFi']","['Master Card', 'Visa']","['Casual Dining', 'Romantic Dates', 'After Work Drinks']",['English']
11,https://eatigo.com/sg/singapore/en/r/afterglow-5002810,Afterglow,4.3 Stars,['24 Keong Saik Road'],"['Air Conditioning', 'No Pork, No Lard']","['Master Card', 'Visa', 'NETS']",['Casual Dining'],['English']
12,https://eatigo.com/sg/singapore/en/r/ah-ye-s-kopi-toast-5007316,Ah Ye's Kopi & Toast,4.3 Stars,"['18 Yishun Ave 9, Junction 9, #02-35/36, Singapore 208532']","['Child Friendly', 'Air Conditioning', 'Indoor dining']",['NETS'],"['Casual Dining', 'Family Friendly', 'Hearty Breakfast']","['English', 'Chinese']"
13,https://eatigo.com/sg/singapore/en/r/albert-cafe-restaurant-5000136,Albert Café & Restaurant,4 Stars,"['180 Albert Street, #02-01 Albert Court Village Hotel, Singapore 189971']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Business Meetings', 'Family Friendly', 'Quiet Dinner']",['English']
14,https://eatigo.com/sg/singapore/en/r/alijiang-5004193,Alijiang,4.4 Stars,"['1 Harbourfront Walk, #03-11B VivoCity, Singapore 098585']","['Child Friendly', 'Accept Credit Cards', 'parking (chargeable)', 'Private Dining Area', 'Scenic View', 'Air Conditioning', 'No Pork, No Lard']","['Master Card', 'Visa', 'Cash Only', 'NETS']","['Business Meetings', 'Rooftop', 'Panoramic View', 'Family Friendly', 'Large Parties (>12)', 'Al Fresco']","['English', 'Chinese']"
15,https://eatigo.com/sg/singapore/en/r/alps-cafe-5003852,Alps Cafe,2.9 Stars,['38 Prinsep Street Singapore 188665'],"['Accept Credit Cards', 'parking (chargeable)', 'Karaoke', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Pub / Beer garden / Sportsbar', 'Karaoke', 'After Work Drinks', 'Al Fresco']","['English', 'Chinese']"
16,https://eatigo.com/sg/singapore/en/r/alter-ego-5003823,Alter Ego,4 Stars,"['#01-13D Esplanade Mall, 8 Raffles Avenue Singapore 039802']","['Air Conditioning', 'Indoor dining']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Outdoor', 'City View']","['English', 'Malay', 'Chinese']"
17,https://eatigo.com/sg/singapore/en/r/amano-5004966,AMANO,4.3 Stars,"['76 Namly Place , Singapore 267226']","['Child Friendly', 'Air Conditioning']","['Master Card', 'Visa']","['Quiet Dinner', 'All day dining']","['English', 'Chinese']"
18,https://eatigo.com/sg/singapore/en/r/andersen-s-jewel-5003721,Andersen's @ Jewel,3.3 Stars,['Jewel Changi Airport 78 Airport Blvd #04-218 Singapore 819666'],"['Child Friendly', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'Family Friendly', 'desserts', 'Kids Friendly']",['English']
19,https://eatigo.com/sg/singapore/en/r/andersen-s-jurong-point-5003711,Andersen's @ Jurong Point,4.3 Stars,"['Jurong Point , 1 Jurong West Central 2 #02-K6 Singapore 648886']","['Child Friendly', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'Family Friendly', 'desserts', 'Kids Friendly']",['English']
20,https://eatigo.com/sg/singapore/en/r/andersen-s-nex-5003707,Andersen's @ NEX,4.3 Stars,"['23 Serangoon Central, Nex Mall #B1-09 Singapore 556083']","['Child Friendly', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'Family Friendly', 'desserts', 'Kids Friendly']",['English']
21,https://eatigo.com/sg/singapore/en/r/anglo-indian-cafe-bar-1-shenton-way-797,Anglo Indian Café & Bar @ 1 Shenton Way,4.3 Stars,"['1 Shenton Way, #01-08, One Shenton, Singapore 068803']","['Al fresco / Outdoor Seating', 'WiFi']","['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'After Work Drinks', 'Outdoor', 'Family Friendly']",['English']
22,https://eatigo.com/sg/singapore/en/r/anglo-indian-cafe-bar-chijmes-2068,Anglo Indian Café & Bar @ Chijmes,4.1 Stars,"['30 Victoria Street, #01-13, Chijmes Singapore 187996']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'Al Fresco']",['English']
23,https://eatigo.com/sg/singapore/en/r/anglo-indian-cafe-bar-marina-one-2949,Anglo Indian Café & Bar @ Marina One,4.3 Stars,"['5 Straits View, #01-10 Marina One The Heart, Singapore 018935.']",['Air Conditioning'],"['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'Family Friendly']",['English']
24,https://eatigo.com/sg/singapore/en/r/anjappar-changi-business-park-2741,Anjappar @ Changi Business Park,4.6 Stars,"['51 Changi Business Park Central 1, #02-07, Changi Business Park, Singapore 486072']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly', 'Al Fresco']","['English', 'Tamil']"
25,https://eatigo.com/sg/singapore/en/r/anjappar-race-course-road-2599,Anjappar @ Race Course Road,4 Stars,"['78 Race Course Road, Singapore 218576']","['parking (chargeable)', 'Private Dining Area', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Tamil']"
26,https://eatigo.com/sg/singapore/en/r/anjappar-westgate-2601,Anjappar @ Westgate,4.1 Stars,"['3 Gateway Drive, #04-08, Westgate, Singapore 608532']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Tamil']"
27,https://eatigo.com/sg/singapore/en/r/anti-dote-fairmont-singapore-1849,Anti:dote @ Fairmont Singapore,4.7 Stars,"['80 Bras Basah Road, Singapore 189560']",['parking (chargeable)'],"['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet']","['Business Meetings', 'After Work Drinks']",['English']
28,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-bedok-mall-2055,AOne Claypot House @ Bedok Mall,4.4 Stars,"['311 New Upper Changi Road, #B1-52 Bedok Mall, Singapore 467360']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
29,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-causeway-point-2042,AOne Claypot House @ Causeway Point,4.3 Stars,"['1 Woodlands Square, #03-31 Causeway Point, Singapore 738099']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
30,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-compass-one-1790,AOne Claypot House @ Compass One,4.3 Stars,"['1 Sengkang Square, #02-36, Compass One, Singapore 545078']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
31,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-hillion-mall-2045,AOne Claypot House @ Hillion Mall,4.5 Stars,"['17 Petir Road, #01-11/12 Hillion Mall, Singapore 678278']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
32,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-junction-8-2060,AOne Claypot House @ Junction 8,4.1 Stars,"['9 Bishan Place, #01-49/50, Junction 8 Shopping Centre, Singapore 579837']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
33,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-jurong-point-2061,AOne Claypot House @ Jurong Point,4.1 Stars,"['1 Jurong West Central 2, #03-09/10/11, Jurong Point Shopping Centre, Singapore 648886']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
34,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-kallang-wave-mall-1788,AOne Claypot House @ Kallang Wave Mall,4.3 Stars,"['1 Stadium Place, #01-33/34 Kallang Wave Mall, Singapore 397628']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
35,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-nex-2052,AOne Claypot House @ NEX,4.1 Stars,"['23 Serangoon Central, #B1-73/74, Singapore 556083']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
36,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-northpoint-city-2253,AOne Claypot House @ Northpoint City,4.3 Stars,"['930, Yishun Ave 2, #02-52/53/54, Northpoint Shopping Centre, Singapore 769098']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
37,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-tampines-1-1785,AOne Claypot House @ Tampines 1,4.2 Stars,"['10 Tampines Central 1, #05-04 Tampines One, Singapore 529536']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
38,https://eatigo.com/sg/singapore/en/r/aone-claypot-house-the-star-vista-1792,AOne Claypot House @ The Star Vista,4.1 Stars,"['1 Vista Exchange Green, #01-46 The Star Vista, Singapore 138617']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
39,https://eatigo.com/sg/singapore/en/r/aone-signature-chinatown-point-2063,AOne Signature @ Chinatown Point,4.3 Stars,"['133 New Bridge Road #B1-12/13 Chinatown Point, Singapore 059413']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
40,https://eatigo.com/sg/singapore/en/r/aone-signature-tiong-bahru-plaza-2050,AOne Signature @ Tiong Bahru Plaza,4.2 Stars,"['302 Tiong Bahru Rd, #02-134 Tiong Bahru Plaza, Singapore 168732']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
41,https://eatigo.com/sg/singapore/en/r/aone-signature-vivo-city-2049,AOne Signature @ Vivo City,4.3 Stars,['1 HarbourFront Walk #02-128 & 130 Vivocity Singapore 098585'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
42,https://eatigo.com/sg/singapore/en/r/aone-signature-waterway-point-5005269,AOne Signature @ Waterway Point,4.1 Stars,"['83 Punggol Central, Waterway Point, #01-29 , Singapore 828761']","['Parking', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
43,https://eatigo.com/sg/singapore/en/r/aone-signature-terminal-3-changi-airport-5002163,AOne Signature @Terminal 3 Changi Airport,4.6 Stars,"['65 Airport Boulevard #03-42/43,Changi Airport T3-Departure/Check In Hall North, Singapore 819663 ']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
44,https://eatigo.com/sg/singapore/en/r/aromas-of-india-802,Aromas of India,3.9 Stars,"['60 Race Course Road, Singapore 218567']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Hindi']"
45,https://eatigo.com/sg/singapore/en/r/aroy-mak-mookata-5006376,Aroy Mak Mookata,4 Stars,"['476-478, MacPherson Road, Singapore 368191']","['Parking', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Flip Flop Friendly']","['English', 'Chinese']"
46,https://eatigo.com/sg/singapore/en/r/arteastiq-mandarin-gallery-1699,Arteastiq @ Mandarin Gallery,4.4 Stars,"['333A Orchard Road, #04-14/15, Mandarin Gallery, Singapore 238897']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'Private Functions']","['English', 'Chinese']"
47,https://eatigo.com/sg/singapore/en/r/arteastiq-bistro-plaza-singapura-1700,Arteastiq Bistro @ Plaza Singapura,4.1 Stars,"['68 Orchard Road, #03-70/72, Plaza Singapura, Singapore 238839']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Romantic Dates', 'Private Functions', 'Quiet Dinner']","['English', 'Chinese']"
48,https://eatigo.com/sg/singapore/en/r/asian-market-cafe-fairmont-singapore-1850,Asian Market Café @ Fairmont Singapore,4.3 Stars,['80 Bras Basah Road  Singapore 189560'],"['parking (chargeable)', 'Halal Certified Restaurant']","['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet']",['Family Friendly'],['English']
49,https://eatigo.com/sg/singapore/en/r/atmosphere-bistro-bar-5004972,Atmosphere Bistro & Bar,4 Stars,"['920 East Coast Parkway, #01-25/26/27 , Singapore 449875']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa']","['Romantic Dates', 'Pub / Beer garden / Sportsbar', 'Beach side', 'Family Friendly', 'Large Parties (>12)', 'Sea View', 'Al Fresco']","['English', 'Chinese']"
50,https://eatigo.com/sg/singapore/en/r/atrium-bar-317-holiday-inn-atrium-2792,Atrium Bar 317 @ Holiday Inn Atrium,4 Stars,"['Holiday Inn® Singapore Atrium, 317 Outram Road Singapore 169075']","['Live Band', 'WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet', 'NETS']","['Business Meetings', 'After Work Drinks', 'Large Parties (>12)']",['English']
51,https://eatigo.com/sg/singapore/en/r/atrium-restaurant-holiday-inn-atrium-980,Atrium Restaurant @ Holiday Inn Atrium,3.9 Stars,"['Holiday Inn® Singapore Atrium, 317 Outram Road, Singapore 169075']","['parking (chargeable)', 'Halal Certified Restaurant']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Malay', 'Chinese']"
52,https://eatigo.com/sg/singapore/en/r/azmaya-robertson-quay-5004508,Azmaya @ Robertson Quay,3.8 Stars,['30 Robertson Quay #01-12 Singapore 238251'],"['Air Conditioning', 'Indoor dining']","['Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'All day dining']","['English', 'Chinese']"
53,https://eatigo.com/sg/singapore/en/r/azmaya-honten-japanese-restaurant-5004560,Azmaya Honten Japanese Restaurant,3.7 Stars,"['Cuppage Plaza, 5 Koek Road, #03-24/29 , Singapore 229456']","['Alcoholic Drinks Available', 'Air Conditioning', 'Indoor dining']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks']","['English', 'Chinese']"
54,https://eatigo.com/sg/singapore/en/r/azur-crowne-plaza-changi-airport-2423,Azur @ Crowne Plaza Changi Airport,3.5 Stars,"['75 Airport Boulevard, Crowne Plaza Changi Airport, Level 2, Singapore 819664']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly']",['English']
55,https://eatigo.com/sg/singapore/en/r/a-mos-gelato-5007280,A•MOS GELATO,4 Stars,"['51 Upper Serangoon Road, Poiz Centre, #01-22, Singapore 347697']","['parking (chargeable)', 'Air Conditioning']",['NETS'],"['Family', 'Family Friendly', 'desserts']",['English']
56,https://eatigo.com/sg/singapore/en/r/back-benchers-restaurant-bar-1832,Back Benchers Restaurant & Bar,4.4 Stars,"['17 Ann Siang Road, #01-01, Singapore 069697']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Romantic Dates', 'After Work Drinks']",['English']
57,https://eatigo.com/sg/singapore/en/r/baja-fresh-rendezvous-hotel-5002745,Baja Fresh @ Rendezvous Hotel,3.7 Stars,"['#01-03, Rendezvous Gallery, 9 Bras Basah Road']","['WiFi', 'parking (chargeable)', 'Air Conditioning']",['Cash Only'],"['Casual Dining', 'After Work Drinks', 'Family Friendly']",['English']
58,https://eatigo.com/sg/singapore/en/r/baja-fresh-mexican-grill-marina-one-3226,Baja Fresh Mexican Grill @ Marina One,4 Stars,"['5 Straits View, Marina One The Heart #B2-37, 018935']","['WiFi', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']",['English']
59,https://eatigo.com/sg/singapore/en/r/baja-fresh-mexican-grill-the-sail-3225,Baja Fresh Mexican Grill @ The Sail,3.3 Stars,"['4 Marina Blvd, #01-31A, Singapore 018986']","['WiFi', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Business Meetings', 'Romantic Dates']",['English']
60,https://eatigo.com/sg/singapore/en/r/bangkok-jam-bugis--5004509,Bangkok Jam @ Bugis+,4.3 Stars,"['Bugis+, 1 Victoria Street, #04-08 , Singapore 188067']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
61,https://eatigo.com/sg/singapore/en/r/bangkok-jam-bukit-panjang-plaza-5004511,Bangkok Jam @ Bukit Panjang Plaza,3.8 Stars,"['Bukit Panjang Plaza, 1 Jelebu Rd, #02-18 , Singapore 677743']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese']"
62,https://eatigo.com/sg/singapore/en/r/bangkok-jam-great-world-city-508,Bangkok Jam @ Great World City,4.3 Stars,"['1 Kim Seng Promenade, #02-127, Singapore 237994']","['Accept Credit Cards', 'parking (chargeable)']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly']",['English']
63,https://eatigo.com/sg/singapore/en/r/bangkok-jam-marina-square-509,Bangkok Jam @ Marina Square,4.1 Stars,"['6 Raffles Boulevard, Marina Square, #02-105B/C, Singapore 039594']","['Accept Credit Cards', 'parking (chargeable)']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly']",['English']
64,https://eatigo.com/sg/singapore/en/r/bangkok-jam-plaza-singapura-1147,Bangkok Jam @ Plaza Singapura,4.2 Stars,"['68 Orchard Road, #03-85 Plaza Singapura, Singapura 238839']","['Accept Credit Cards', 'parking (chargeable)']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly']",['English']
65,https://eatigo.com/sg/singapore/en/r/banh-mi-888-5006990,Banh Mi 888,3.7 Stars,"['101 Thomson Rd, United Square Shopping Mall, #B1-06, Singapore 307591']","['WiFi', 'parking (chargeable)', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Relaxed']","['English', 'Chinese']"
66,https://eatigo.com/sg/singapore/en/r/bar-75-crowne-plaza-changi-airport-5000707,Bar '75 @ Crowne Plaza Changi Airport,3.6 Stars,['75 Airport Boulevard Singapore 819664'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'Romantic Dates', 'After Work Drinks', 'Large Parties (>12)', 'Quiet Dinner']","['English', 'Chinese']"
67,https://eatigo.com/sg/singapore/en/r/bar-rouge-swissotel-the-stamford-5003569,Bar Rouge @ Swissôtel The Stamford,4.3 Stars,"['2 Stamford Road, Swissotel The Stamford , Singapore 178882']","['Dance Floor', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners']","['After Work Drinks', 'City View', 'Large Parties (>12)', 'Private Functions']",['English']
68,https://eatigo.com/sg/singapore/en/r/barcode-bistro-5005472,Barcode Bistro,4 Stars,"['451 Joo Chiat Road Singapore, Singapore 427664']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Malay', 'Chinese']"
69,https://eatigo.com/sg/singapore/en/r/barossa-esplanade-591,Barossa @ Esplanade,3.7 Stars,"['8 Raffles Avenue, #01-11, Singapore 039802']","['Child Friendly', 'Accept Credit Cards']","['Master Card', 'Visa']",['Casual Dining'],['English']
70,https://eatigo.com/sg/singapore/en/r/barrels-5006007,Barrels,4 Stars,"['34 South Buona Vista Road, Singapore 118162']","['WiFi', 'parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['After Work Drinks', 'Family Friendly', 'Al Fresco']","['English', 'Hindi', 'Malay', 'Panjabi; Punjabi', 'Tamil', 'Tagalog', 'Chinese']"
71,https://eatigo.com/sg/singapore/en/r/basil-s-masala-kitchen-5004689,Basil's Masala Kitchen,3.8 Stars,"['142 Race Course Road , Singapore 218593 ']","['WiFi', 'parking (chargeable)', 'Air Conditioning']",['NETS'],"['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Hindi', 'Tamil']"
72,https://eatigo.com/sg/singapore/en/r/bbq-box-bugis-5001846,BBQ Box @ Bugis,4.5 Stars,"['21 Tan Quee Lan St, #01-03']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese (Simplified)']"
73,https://eatigo.com/sg/singapore/en/r/bbq-box-bukit-timah-5001850,BBQ Box @ Bukit Timah,4.2 Stars,['22 Cheong Chin Nam Rd'],"['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese (Simplified)']"
74,https://eatigo.com/sg/singapore/en/r/bbq-box-chinatown-5001877,BBQ Box @ Chinatown,4.4 Stars,['262 South Bridge Rd'],"['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese (Simplified)']"
75,https://eatigo.com/sg/singapore/en/r/bbq-box-geylang-5001876,BBQ Box @ Geylang,4.4 Stars,"['182 Geylang Road, Singapore 389252']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']","['English', 'Chinese (Simplified)']"
76,https://eatigo.com/sg/singapore/en/r/bbq-chief-hotpot-2996,BBQ Chief Hotpot,2.8 Stars,"['1 Yuan Ching Road #01-04 Superbowl Jurong, Singapore 618640']","['parking (chargeable)', 'Air Conditioning']",['cash only'],"['Casual Dining', 'Family Friendly', 'Large Parties (>12)']",['Chinese']
77,https://eatigo.com/sg/singapore/en/r/bbq-generation-Chuan-Shao-Qing-Nian--5007353,BBQ Generation 串烧青年,4 Stars,"['64 Lor 25A Geylang, Singapore 388252']",['Air Conditioning'],"['Cash Only', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']",['Chinese']
78,https://eatigo.com/sg/singapore/en/r/beaujolais-5005365,Beaujolais,4 Stars,"['98 Club Street Singapore, Singapore 069467']","['Accept Credit Cards', 'Alcoholic Drinks Available']","['Master Card', 'Visa']","['Casual Dining', 'After Work Drinks']","['English', 'Indonesian']"
79,https://eatigo.com/sg/singapore/en/r/beaver-s-pub-grill-5007241,Beaver's Pub & Grill,3.6 Stars,"['33 Liang Seah Street, Singapore 189054']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Pub / Beer garden / Sportsbar', 'After Work Drinks', 'Family Friendly', 'All day dining']","['English', 'Tamil', 'Chinese']"
80,https://eatigo.com/sg/singapore/en/r/bedok-bak-chor-mee-5007351,Bedok Bak Chor Mee,4 Stars,"['13 Circular RdSingapore, Singapore 049369Singapore']","['Child Friendly', 'Air Conditioning', 'Indoor dining']",['Cash Only'],"['Casual Dining', 'Family Friendly', 'All day dining']","['English', 'Chinese']"
81,https://eatigo.com/sg/singapore/en/r/bee-cheng-hiang-grillery-5003001,Bee Cheng Hiang Grillery,4.8 Stars,"['1359 Serangoon Road, Singapore 328241']","['WiFi', 'Private Dining Area', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners', 'NETS']","['Casual Dining', 'Business Meetings', 'Family Friendly']","['English', 'Chinese']"
82,https://eatigo.com/sg/singapore/en/r/beer-factory-2623,Beer Factory,3.7 Stars,"['25 Church Street, #01-07, Capital Square 3, Singapore 049482']","['Live Band', 'WiFi', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'After Work Drinks', 'Al Fresco']",['English']
83,https://eatigo.com/sg/singapore/en/r/beirut-grill-2919,Beirut Grill,4.2 Stars,['72 Bussorah Street Singapore 199485'],['Air Conditioning'],"['Master Card', 'Visa', 'NETS']","['Romantic Dates', 'Family Friendly', 'All day dining']",['English']
84,https://eatigo.com/sg/singapore/en/r/big-fish-small-fish-bugis-junction-5000751,Big Fish Small Fish @ Bugis Junction,3.6 Stars,"['200 Victoria Street, 04-05, Singapore 188021']","['parking (chargeable)', 'Halal Certified Restaurant', 'Air Conditioning', 'No Pork, No Lard']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['English']
85,https://eatigo.com/sg/singapore/en/r/big-fish-small-fish-jcube-5007652,Big Fish Small Fish @ JCube,4 Stars,"['2 Jurong East Central 1, #03-07/08, Singapore 609731']","['Halal Certified Restaurant', 'No Pork, No Lard']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['English']
86,https://eatigo.com/sg/singapore/en/r/big-fish-small-fish-northpoint-city-5000062,Big Fish Small Fish @ Northpoint City,4 Stars,['930 Yishun Avenue 2 #02- 132/133 '],"['parking (chargeable)', 'Halal Certified Restaurant', 'No Pork, No Lard']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['English']
87,https://eatigo.com/sg/singapore/en/r/big-fish-small-fish-punggol-east-container-park-5000065,Big Fish Small Fish @ Punggol East Container Park,4 Stars,['50 Punggol East #01-K35 Singapore 828826'],"['parking (chargeable)', 'Halal Certified Restaurant', 'No Pork, No Lard']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['English']
88,https://eatigo.com/sg/singapore/en/r/big-fish-small-fish-tampines-mall-5000748,Big Fish Small Fish @ Tampines Mall,4 Stars,['4 Tampines Central 5 #B1-K3 Singapore 529510'],"['parking (chargeable)', 'Halal Certified Restaurant', 'Air Conditioning', 'No Pork, No Lard']",['Cash Only'],"['Casual Dining', 'Family Friendly']",['English']
