,link,name,rating,address,services,payment,atmosphere,spoken_lang
14,https://eatigo.com/sg/singapore/en/r/omar-shariff-1446,Omar Shariff,4 Stars,"['805 Bukit Timah Road, #01-02, Sixth Avenue Centre Building, Singapore 279883']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Family Friendly', 'Fine Dining']","['English', 'Hindi', 'Tamil']"
15,https://eatigo.com/sg/singapore/en/r/onepot-steamboat-buffet-2491,ONEPOT Steamboat Buffet,4.1 Stars,"['7 dunlop street #01-00, Singapore 209337']","['WiFi', 'Air Conditioning']",['cash only'],"['Casual Dining', 'Family Friendly', 'Private Functions', 'Kids Friendly']","['English', 'Chinese']"
16,https://eatigo.com/sg/singapore/en/r/oopen-restaurant-ibis-singapore-novena-2706,Oopen Restaurant @ Ibis Singapore Novena,4.4 Stars,"['6 Irrawaddy Road, Singapore 329543']","['parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa']","['Casual Dining', 'Business Meetings', 'Family Friendly']",['English']
17,https://eatigo.com/sg/singapore/en/r/oriental-ice-bistro-5003623,Oriental Ice Bistro,4.7 Stars,['89 Rangoon Road #01-02 Singapore 218375'],"['Child Friendly', 'Halal Certified Restaurant']","['American Express', 'Master Card', 'Visa', 'NETS']","['Cozy', 'Family Friendly', 'Kids Friendly']","['English', 'Malay', 'Chinese']"
18,https://eatigo.com/sg/singapore/en/r/origin-bar-shangri-la-hotel-singapore-3407,"Origin Bar @ Shangri-La Hotel, Singapore",4.7 Stars,"['22 Orange Grove Rd, Singapore 258350']","['Live Band', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'Romantic Dates', 'After Work Drinks']",['English']
19,https://eatigo.com/sg/singapore/en/r/oscar-s-conrad-centennial-singapore-1980,Oscar's @ Conrad Centennial Singapore,4.3 Stars,"['2 Temasek Boulevard Conrad Centennial Hotel, Singapore 038982']",['parking (chargeable)'],"['American Express', 'Master Card', 'Visa', 'Diners', 'Wallet']","['Business Meetings', 'Al Fresco', 'Kids Friendly']",['English']
20,https://eatigo.com/sg/singapore/en/r/otc-cafe-5002061,OTC Cafe,4.3 Stars,"['100 Victoria Street, 03-01, National Library Building']","['WiFi', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Quiet Dinner']","['English', 'Chinese (Simplified)']"
21,https://eatigo.com/sg/singapore/en/r/oven-fried-chicken-tanjong-katong-5004473,Oven & Fried Chicken @ Tanjong Katong,4.3 Stars,['230 Tanjong Katong Rd Singapore 437018'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'Diners', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese']"
22,https://eatigo.com/sg/singapore/en/r/owl-bistro-5006418,OWL Bistro,4.8 Stars,"['20 Tanjong Pagar Road, Singapore 088443']","['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'After Work Drinks', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
23,https://eatigo.com/sg/singapore/en/r/papi-s-tacos-5002498,Papi's Tacos,4.5 Stars,['39 Seah Street'],"['WiFi', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Casual Dining', 'After Work Drinks', 'Family Friendly']","['English', 'Chinese (Simplified)']"
24,https://eatigo.com/sg/singapore/en/r/parkway-mini-steamboat-2781,Parkway Mini Steamboat,4.5 Stars,['311 Tanjong Katong Road Singapore 437094'],"['WiFi', 'parking (chargeable)', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Large Parties (>12)', 'Kids Friendly']","['English', 'Chinese']"
25,https://eatigo.com/sg/singapore/en/r/pasta-e-formaggio-5003720,Pasta e formaggio,4.4 Stars,"['6 Raffles Boulevard, Marina Square #02-100A/B Singapore 039594']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)']",['English']
26,https://eatigo.com/sg/singapore/en/r/pastamania-cathay-cineleisure-orchard-2314,PastaMania @ Cathay Cineleisure Orchard,4.2 Stars,"['8 Grange Road, #02-23, Cathay Cineleisure Orchard, Singapore 239695']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
27,https://eatigo.com/sg/singapore/en/r/pastamania-city-square-mall-2317,PastaMania @ City Square Mall,4.4 Stars,"['180\xa0Kitchener Road, #02-21/22\xa0City Square Mall, Singapore 208539']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
28,https://eatigo.com/sg/singapore/en/r/pastamania-downtown-east-e-hub-2069,PastaMania @ Downtown East E!Hub,4.3 Stars,['1 Pasir Ris Close #02-125 E!Hub Singapore 519599'],"['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
29,https://eatigo.com/sg/singapore/en/r/pastamania-fairprice-hub-2313,PastaMania @ FairPrice Hub,4.4 Stars,"['1 Joo Koon Circle, FairPrice Hub #01-42/47/48, Singapore 629117']","['Halal Certified Restaurant', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']",['English']
30,https://eatigo.com/sg/singapore/en/r/pastamania-jurong-east-swimming-complex-2316,PastaMania @ Jurong East Swimming Complex,4.3 Stars,['21 Jurong East St 31 #01-01 Jurong East Swimming Complex Singapore 609517'],"['Halal Certified Restaurant', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']",['English']
31,https://eatigo.com/sg/singapore/en/r/pastamania-kallang-leisure-park-2312,PastaMania @ Kallang Leisure Park,4.5 Stars,"['5 Stadium Walk, Leisure Park Kallang #01-27, Singapore 397693']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
32,https://eatigo.com/sg/singapore/en/r/pastamania-mapletree-business-city-2318,PastaMania @ Mapletree Business City,4.6 Stars,['20 Pasir Panjang Road #02-13 Mapletree Business City Singapore 117439'],"['Halal Certified Restaurant', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']",['English']
33,https://eatigo.com/sg/singapore/en/r/pastamania-nex-5006352,PastaMania @ Nex,4.4 Stars,"['23 Serangoon Central #04-21/22 NEX , Singapore 556083']","['Accept Credit Cards', 'Halal Certified Restaurant', 'Air Conditioning', 'Indoor dining', 'No Pork, No Lard']","['American Express', 'Master Card', 'Visa', 'Diners', 'NETS']","['Casual Dining', 'Family Friendly', 'Large Parties (>12)', 'desserts']","['English', 'Chinese']"
34,https://eatigo.com/sg/singapore/en/r/pastamania-northpoint-city-2319,PastaMania @ Northpoint City,4.3 Stars,"['930 Yishun Avenue 2, Northpoint Shopping Centre #03-01/02, Singapore 769098']","['Halal Certified Restaurant', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly']",['English']
35,https://eatigo.com/sg/singapore/en/r/pastamania-bugis-junction-1998,PastaMania @ Bugis Junction,4.3 Stars,"['200 Victoria Street,  #B1-08 Bugis Junction, Singapore 188021']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
36,https://eatigo.com/sg/singapore/en/r/pastamania-harbourfront-centre-1999,PastaMania @ Harbourfront Centre,4.2 Stars,"['1 Maritime Square, #02-05/06/07 HarbourFront  Centre, Singapore 099253']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
37,https://eatigo.com/sg/singapore/en/r/pastamania-west-mall-2001,PastaMania @ West Mall,4.2 Stars,"['1 Bukit Batok Central Link, #01-40 West Mall, Singapore 658713']","['Halal Certified Restaurant', 'Air Conditioning']","['Master Card', 'Visa', 'NETS']","['Casual Dining', 'Family Friendly', 'Hearty Breakfast']",['English']
38,https://eatigo.com/sg/singapore/en/r/patara-fine-thai-cuisine-1723,Patara Fine Thai Cuisine,4.5 Stars,"['163 Tanglin Road, #03-14, Tanglin Mall, Singapore 247933']","['parking (chargeable)', 'Air Conditioning']","['American Express', 'Master Card', 'Visa']","['Romantic Dates', 'Fine Dining', 'Quiet Dinner']",['English']
39,https://eatigo.com/sg/singapore/en/r/patbingsoo-korean-dining-house-jurong-point-3097,Patbingsoo Korean Dining House @ Jurong Point,4.3 Stars,['63 Jurong West Central 3 Jurong Point JP2 #03-56 Singapore 648886'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
40,https://eatigo.com/sg/singapore/en/r/patbingsoo-korean-dining-house-northpoint-city-3309,Patbingsoo Korean Dining House @ Northpoint City,4 Stars,"['Northpoint City, #B1-181 South Wing, Singapore 769098']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
41,https://eatigo.com/sg/singapore/en/r/patbingsoo-korean-dining-house-vivocity-3098,Patbingsoo Korean Dining House @ VivoCity,4.1 Stars,"['1 Harbourfront Walk, VivoCity #B2-27, Singapore 098585']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
42,https://eatigo.com/sg/singapore/en/r/peach-garden-changi-airport-t2-2939,Peach Garden @ Changi Airport T2,4 Stars,['60 Airport Boulevard #036-084 Changi Airport Terminal 2  Singapore 819643'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Family Friendly', 'Fine Dining', 'Private Functions']","['English', 'Chinese']"
43,https://eatigo.com/sg/singapore/en/r/peach-garden-chinatown-point-3205,Peach Garden @ Chinatown Point,3.3 Stars,"['133 New Bridge Road, #02-36, Chinatown Point Singapore 059413']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Family Friendly', 'Fine Dining', 'Private Functions']","['English', 'Chinese']"
44,https://eatigo.com/sg/singapore/en/r/peach-garden-hotel-miramar-5002696,Peach Garden @ Hotel Miramar,3.5 Stars,"['401 Havelock Road, Level 3, Hotel Miramar, Singapore 169631']","['parking (chargeable)', 'Private Dining Area', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'Family Friendly', 'Large Parties (>12)', 'Private Functions']","['English', 'Chinese']"
45,https://eatigo.com/sg/singapore/en/r/peach-garden-metropolis-3204,Peach Garden @ Metropolis,4 Stars,"['9 North Buona Vista Drive #02-02, The Metropolis Tower 1 Singapore 138588']","['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Family Friendly', 'Fine Dining', 'Private Functions']","['English', 'Chinese']"
46,https://eatigo.com/sg/singapore/en/r/peach-garden-ntu-3388,Peach Garden @ NTU,3.7 Stars,['76 Nanyang Drive Blk N2.1 #02-01B Singapore 637331'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['Master Card', 'Visa']","['Family Friendly', 'Fine Dining']","['English', 'Chinese']"
47,https://eatigo.com/sg/singapore/en/r/peach-garden-ocbc-centre-5004821,Peach Garden @ OCBC Centre,3.8 Stars,"['OCBC Centre, 65 Chulia Street, #33-01 , Singapore 049513']","['parking (chargeable)', 'Private Dining Area', 'Air Conditioning']","['American Express', 'Master Card', 'Visa', 'NETS']","['Business Meetings', 'City View', 'Large Parties (>12)']","['English', 'Chinese']"
48,https://eatigo.com/sg/singapore/en/r/peach-garden-thomson-plaza-5003136,Peach Garden @ Thomson Plaza,3.7 Stars,"['Thomson Plaza, 301 Upper Thomson Road, #01-88 , Singapore 574408']","['Accept Credit Cards', 'Air Conditioning', 'Indoor dining']","['Master Card', 'Visa', 'NETS']","['Business Meetings', 'Family Friendly']","['English', 'Chinese']"
49,https://eatigo.com/sg/singapore/en/r/pho-street-keat-hong-community-club-3055,Pho Street @ Keat Hong Community Club,4.5 Stars,['2 Choa Chu Kang Loop #01-03 Singapore 689687'],"['parking (chargeable)', 'Air Conditioning', 'Wheelchair Access']","['American Express', 'Master Card', 'Visa', 'Diners']","['Casual Dining', 'Family Friendly', 'Kids Friendly']","['English', 'Chinese']"
